study	broad_lineage	cluster	n_cells	chosen_label	accepted	best_candidate_before_parent_fallback	best_total_score	second_total_score	score_margin	marker_pct	marker_winner_fraction	source_fraction	source_count_mean	marker_availability	cluster_reason	top_celltypist_label	top_azimuth_pbmc_l2_label	top_azimuth_pbmc_l3_label	top_panhuman_fine_label	top_panhuman_medium_label	top_cluster_consensus_label	top_screfmapping_label	median_n_genes_by_counts	median_total_counts	median_pct_counts_mt
vaccination_study_09	T/NK	T_NK_lineage:7	4788	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.915895300256452	0.9504052424607976	0.9654900577956546	0.7945805944555587	0.1205096073517126	0.5812447786131996	4.068713450292398	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:4392; CD8 Naive / T Central Memory:344; CD8 Cytotoxic / T Effector Memory:17; Blood Cell:12	CD4 Naive / T Central Memory:2207; Treg:1771; CD8 Naive / T Central Memory:767; ydT Cell:17	Treg:1763; CD4 Naive / T Central Memory:1496; Blood Cell:785; CD8 Naive / T Central Memory:741	CD4 Naive / T Central Memory:4430; CD8 Naive / T Central Memory:220; Blood Cell:103; CD8 Cytotoxic / T Effector Memory:19	T Cell:4693; Blood Cell:95	CD4 Naive / T Central Memory:3764; CD8 Naive / T Central Memory:943; CD8 Cytotoxic / T Effector Memory:62; Treg:11	CD4 Naive / T Central Memory:3192; not_available:1551; Treg:26; CD4 T Effector Memory:19	782.0	1113.8846486867492	1.9604554118059536
vaccination_study_09	T/NK	T_NK_lineage:8	4521	CD8 Naive / T Central Memory	True	CD8 Naive / T Central Memory	1.5160747242735633	1.1808605364389917	0.3352141878345716	0.8472706487567877	0.1468701614687016	0.3347552690618384	2.3432868834328686	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:2885; CD8 Naive / T Central Memory:1523; CD8 Cytotoxic / T Effector Memory:55; NK Cell:19	CD8 Naive / T Central Memory:2525; Treg:1099; CD4 Naive / T Central Memory:824; CD8 Cytotoxic / T Effector Memory:29	CD8 Naive / T Central Memory:2455; Treg:1095; CD4 Naive / T Central Memory:482; Blood Cell:480	CD4 Naive / T Central Memory:3066; CD8 Naive / T Central Memory:1064; Blood Cell:311; CD8 Cytotoxic / T Effector Memory:66	T Cell:4213; Blood Cell:307; NK Cell:1	CD8 Naive / T Central Memory:3027; CD4 Naive / T Central Memory:1294; CD8 Cytotoxic / T Effector Memory:177; MAIT Cell:18	not_available:2915; CD4 Naive / T Central Memory:1562; CD4 T Effector Memory:32; Treg:12	803.0	1121.605410418788	2.176705789583322
vaccination_study_09	T/NK	T_NK_lineage:9	3668	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	1.6845441196872797	0.7461791346055252	0.9383649850817544	0.9031544727064876	0.269629225736096	0.3452640598224021	2.416848418756816	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:1712; NK Cell:951; CD4 Naive / T Central Memory:695; MAIT Cell:168	CD8 Cytotoxic / T Effector Memory:1779; CD8 Naive / T Central Memory:465; CD4 Naive / T Central Memory:396; Treg:380	Blood Cell:2786; Treg:352; CD4 T Effector Memory:348; RBC:74	CD8 Cytotoxic / T Effector Memory:2636; Blood Cell:446; CD4 Naive / T Central Memory:355; CD4 T Effector Memory:97	T Cell:3340; Blood Cell:296; NK Cell:32	CD8 Cytotoxic / T Effector Memory:2738; MAIT Cell:428; CD4 Naive / T Central Memory:411; NK Cell:40	not_available:3281; CD4 T Effector Memory:186; CD4 Naive / T Central Memory:182; Treg:19	762.0	1192.111344637989	2.2293526680832008
vaccination_study_09	T/NK	leiden:1	1	Treg	True	Treg	1.041629598252562	0.776942289633773	0.2646873086187888	0.2526043155187196	0.0	0.4285714285714285	3.0	1.0	cluster_consensus_marker_source_support	Plasma Cell:1	Treg:1	Treg:1	Blood Cell:1	Blood Cell:1	CD4 Naive / T Central Memory:1	Treg:1	449.0	961.6716724124208	3.740435709422473
vaccination_study_09	T/NK	leiden:13	5	Treg	True	Treg	1.1935029906503898	0.7815657534805862	0.4119372371698035	0.421352529294084	0.0	0.4285714285714285	3.0	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:5	Treg:5	Treg:5	Memory B Cell:3; B Cell:1; Naive B Cell:1	B Cell:4; Blood Cell:1	Memory B Cell:5	Treg:5	830.0	1230.4121347970524	2.1847204289277453
vaccination_study_09	T/NK	leiden:15	2	Treg	True	Treg	1.666207666476136	0.6717108459559874	0.9944968205201486	0.7957862960845956	0.0	0.5	3.5	1.0	cluster_consensus_marker_source_support	Memory B Cell:2	Treg:2	Treg:2	Blood Cell:2	Blood Cell:2	Treg:2	not_available:1; Treg:1	584.0	1111.9521804781332	2.03365448173765
vaccination_study_09	T/NK	leiden:19	1	T Cell	False	NK Cell	0.8729257849181398	0.6404568652267995	0.2324689196913403	0.6683302372106316	0.0	0.1428571428571428	1.0	1.0	cluster_parent_insufficient_consensus	B Cell:1	CD4 T Cell (ab):1	CD4 T Cell (ab):1	Blood Cell:1	Blood Cell:1	NK Cell:1	Treg:1	1763.0	1658.393867697533	1.994272642419557
vaccination_study_09	T/NK	leiden:4	14	Treg	True	Treg	1.442519378714618	0.6944223896331897	0.7480969890814283	0.6991711917690768	0.0714285714285714	0.3979591836734694	2.7857142857142856	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:13; B Cell:1	Treg:12; Naive B Cell:2	Treg:14	Naive B Cell:7; Blood Cell:4; B Cell:3	B Cell:7; Blood Cell:6; T Cell:1	Naive B Cell:14	Treg:13; CD4 T Effector Memory:1	646.0	1209.858578865987	2.2571090828672045
vaccination_study_09	T/NK	leiden:5	3	Treg	True	Treg	1.2625874059255024	0.7492854420991031	0.5133019638263994	0.6991711917690768	0.0	0.3333333333333333	2.333333333333333	1.0	cluster_consensus_marker_source_support	Plasma Cell:2; Blood Cell:1	Treg:3	Treg:3	Blood Cell:3	Blood Cell:3	CD4 Naive / T Central Memory:3	CD4 T Effector Memory:1; Treg:1; CD4 Naive / T Central Memory:1	474.0	1025.9226132148387	3.4086179370430423
vaccination_study_09	Myeloid/DC	Myeloid_lineage:0	2657	Classical Monocyte	True	Classical Monocyte	1.8079420864772509	0.943111457566832	0.8648306289104187	0.916669048299514	0.1934512608204742	0.4358836496585836	3.0511855476100864	1.0	cluster_consensus_marker_source_support	Classical Monocyte:2624; Non-Classical Monocyte:23; Blood Cell:9; CD4 Naive / T Central Memory:1	RBC:2483; Classical Monocyte:153; Non-Classical Monocyte:20; Conventional DC 2:1	RBC:2483; Classical Monocyte:153; Non-Classical Monocyte:20; Blood Cell:1	Classical Monocyte:2643; Blood Cell:6; Non-Classical Monocyte:6; Conventional DC 2:2	Monocyte:2649; Blood Cell:6; DC:2	Classical Monocyte:2534; Blood Cell:116; Non-Classical Monocyte:5; Conventional DC 2:2	not_available:2657	1195.0	1498.7692298121922	1.918111455678452
vaccination_study_09	Myeloid/DC	Myeloid_lineage:1	2071	Classical Monocyte	True	Classical Monocyte	1.6918225956043809	0.9810539887991728	0.7107686068052081	0.8857887967990854	0.2211492032834379	0.3777333241360281	2.644133268952197	1.0	cluster_consensus_marker_source_support	Classical Monocyte:2018; Non-Classical Monocyte:25; Blood Cell:21; Myeloid Cell:4	RBC:2054; Classical Monocyte:15; Non-Classical Monocyte:2	RBC:2054; Classical Monocyte:15; Non-Classical Monocyte:2	Classical Monocyte:2060; Non-Classical Monocyte:9; Blood Cell:1; Conventional DC 2:1	Monocyte:2069; Blood Cell:1; DC:1	Classical Monocyte:1368; Blood Cell:692; Non-Classical Monocyte:11	not_available:2071	984.0	1444.0609718869362	1.9586844770295515
vaccination_study_09	Myeloid/DC	Myeloid_lineage:10	790	Classical Monocyte	True	Classical Monocyte	1.842229261964281	0.9672693102188328	0.8749599517454482	0.9535117176336096	0.4531645569620253	0.3271247739602169	2.289873417721519	1.0	cluster_consensus_marker_source_support	Classical Monocyte:783; Blood Cell:6; Plasma Cell:1	RBC:790	RBC:790	Classical Monocyte:790	Monocyte:790	Blood Cell:554; Classical Monocyte:236	not_available:790	832.0	1373.7622416001814	1.9981762366746616
vaccination_study_09	Myeloid/DC	Myeloid_lineage:11	1398	Conventional DC 2	True	Conventional DC 2	1.9609029170957548	1.0278821335014583	0.9330207835942964	0.9157294941411832	0.2875536480686695	0.4772123441651338	3.340486409155937	1.0	cluster_consensus_marker_source_support	Conventional DC 2:717; DC:258; Myeloid Cell:176; Classical Monocyte:144	Conventional DC 2:1326; Classical Monocyte:67; RBC:4; Non-Classical Monocyte:1	Blood Cell:1326; Classical Monocyte:67; RBC:4; Non-Classical Monocyte:1	Conventional DC 2:1244; Classical Monocyte:117; Blood Cell:37	DC:1244; Monocyte:117; Blood Cell:37	Conventional DC 2:1383; Classical Monocyte:14; Blood Cell:1	not_available:1398	1806.0	1564.3785389613686	1.6991150503320127
vaccination_study_09	Myeloid/DC	Myeloid_lineage:12	1242	Non-Classical Monocyte	True	Non-Classical Monocyte	1.9704044765361663	1.0133635251729551	0.9570409513632112	0.970477279222635	0.466183574879227	0.3810674028065332	2.6674718196457325	1.0	cluster_consensus_marker_source_support	Non-Classical Monocyte:883; Classical Monocyte:311; Blood Cell:36; Myeloid Cell:8	RBC:696; Non-Classical Monocyte:497; Classical Monocyte:48; Treg:1	RBC:696; Non-Classical Monocyte:498; Classical Monocyte:48	Non-Classical Monocyte:717; Classical Monocyte:457; Blood Cell:54; Intermediate Monocyte:13	Monocyte:1187; Blood Cell:54; DC:1	Non-Classical Monocyte:718; Classical Monocyte:501; Blood Cell:23	not_available:1242	1272.5	1541.3816079709827	1.8312391879097647
vaccination_study_09	Myeloid/DC	Myeloid_lineage:13	742	Classical Monocyte	True	Classical Monocyte	1.6746057050460428	0.9873038927564208	0.687301812289622	0.8994998571020292	0.261455525606469	0.3452060069310743	2.41644204851752	1.0	cluster_consensus_marker_source_support	Classical Monocyte:711; Blood Cell:15; Non-Classical Monocyte:12; Conventional DC 2:2	RBC:736; Conventional DC 2:4; Classical Monocyte:2	RBC:736; Blood Cell:4; Classical Monocyte:2	Classical Monocyte:733; Non-Classical Monocyte:6; Conventional DC 2:3	Monocyte:739; DC:3	Blood Cell:391; Classical Monocyte:345; Non-Classical Monocyte:6	not_available:742	939.5	1436.1755962076336	1.9620979483651368
vaccination_study_09	Myeloid/DC	Myeloid_lineage:14	1053	Classical Monocyte	True	Classical Monocyte	1.9468064956559288	0.9756894985093518	0.9711169971465774	0.8701986281794799	0.1215574548907882	0.5612535612535613	3.9287749287749287	1.0	cluster_consensus_marker_source_support	Classical Monocyte:948; Non-Classical Monocyte:94; Myeloid Cell:7; Treg:1	Classical Monocyte:581; RBC:433; Non-Classical Monocyte:32; CD4 Naive / T Central Memory:4	Classical Monocyte:581; RBC:433; Non-Classical Monocyte:32; Blood Cell:4	Classical Monocyte:984; Blood Cell:34; Non-Classical Monocyte:31; Intermediate Monocyte:3	Monocyte:1018; Blood Cell:34; DC:1	Classical Monocyte:1043; Non-Classical Monocyte:8; Conventional DC 2:1; Blood Cell:1	not_available:1053	1465.0	1576.128679627062	1.8302600492073815
vaccination_study_09	Myeloid/DC	Myeloid_lineage:15	793	Plasmacytoid DC	True	Plasmacytoid DC	2.6633683328674755	0.8517982791902506	1.811570053677225	0.9971491854815662	0.6153846153846154	0.6703296703296703	4.6923076923076925	0.875	cluster_consensus_marker_source_support	Plasmacytoid DC:787; Conventional DC 2:3; Myeloid Cell:2; Non-Classical Monocyte:1	Plasmacytoid DC:680; Blood Cell:104; HSC:6; Treg:1	Plasmacytoid DC:688; Blood Cell:92; HSC:10; RBC:2	Plasmacytoid DC:774; Blood Cell:15; Conventional DC 2:2; Plasma Cell:1	DC:791; B Cell:1; Monocyte:1	Plasmacytoid DC:792; Non-Classical Monocyte:1	not_available:793	1432.0	1509.9966517980251	1.4649839078214926
vaccination_study_09	Myeloid/DC	Myeloid_lineage:16	476	Classical Monocyte	True	Classical Monocyte	1.741964199941194	0.9004999357559542	0.8414642641852397	0.8966669048299514	0.2142857142857142	0.401860744297719	2.813025210084034	1.0	cluster_consensus_marker_source_support	Classical Monocyte:457; Non-Classical Monocyte:17; Myeloid Cell:1; Blood Cell:1	RBC:441; Classical Monocyte:23; Non-Classical Monocyte:12	RBC:441; Classical Monocyte:23; Non-Classical Monocyte:12	Classical Monocyte:465; Non-Classical Monocyte:9; Blood Cell:2	Monocyte:474; Blood Cell:2	Classical Monocyte:371; Blood Cell:92; Non-Classical Monocyte:8; Platelet:5	not_available:476	1092.0	1472.3744995980735	1.927338580546276
vaccination_study_09	Myeloid/DC	Myeloid_lineage:17	453	Non-Classical Monocyte	True	Non-Classical Monocyte	2.6220679001496934	0.7800119176276792	1.8420559825220144	0.9849599885681624	0.7284768211920529	0.6067486597287921	4.247240618101546	1.0	cluster_consensus_marker_source_support	Non-Classical Monocyte:411; Classical Monocyte:27; Myeloid Cell:14; Blood Cell:1	Non-Classical Monocyte:404; RBC:33; Classical Monocyte:12; Conventional DC 2:4	Non-Classical Monocyte:404; RBC:34; Classical Monocyte:12; Blood Cell:3	Non-Classical Monocyte:359; Classical Monocyte:65; Blood Cell:21; Intermediate Monocyte:7	Monocyte:431; Blood Cell:21; DC:1	Non-Classical Monocyte:346; Classical Monocyte:106; Conventional DC 2:1	not_available:453	1556.0	1582.2463665821715	1.711787166622592
vaccination_study_09	Myeloid/DC	Myeloid_lineage:18	317	Classical Monocyte	True	Classical Monocyte	1.7768728276320755	0.939035857924256	0.8378369697078196	0.9162189196913404	0.2302839116719243	0.4042361424064894	2.829652996845426	1.0	cluster_consensus_marker_source_support	Classical Monocyte:297; Non-Classical Monocyte:13; Blood Cell:5; Myeloid Cell:1	RBC:288; Classical Monocyte:21; Non-Classical Monocyte:7; Conventional DC 2:1	RBC:288; Classical Monocyte:21; Non-Classical Monocyte:7; Blood Cell:1	Classical Monocyte:314; Non-Classical Monocyte:3	Monocyte:317	Classical Monocyte:244; Blood Cell:70; Non-Classical Monocyte:2; Conventional DC 2:1	not_available:317	1090.0	1473.6876857773843	1.908961439323206
vaccination_study_09	Myeloid/DC	Myeloid_lineage:19	73	Classical Monocyte	True	Classical Monocyte	1.7037758509700005	0.9169713851707142	0.7868044657992861	0.9191769076879108	0.3287671232876712	0.3228962818003913	2.26027397260274	1.0	cluster_consensus_marker_source_support	Classical Monocyte:70; Non-Classical Monocyte:3	RBC:72; Classical Monocyte:1	RBC:72; Classical Monocyte:1	Classical Monocyte:70; Non-Classical Monocyte:3	Monocyte:73	Blood Cell:47; Classical Monocyte:23; Non-Classical Monocyte:3	not_available:73	950.0	1426.1507690068702	2.011218304421594
vaccination_study_09	Myeloid/DC	Myeloid_lineage:2	2543	Non-Classical Monocyte	True	Non-Classical Monocyte	2.893321708567483	0.6515908276553177	2.241730880912165	0.9889968562446412	0.8808493904836807	0.6834447502949272	4.784113252064491	1.0	cluster_consensus_marker_source_support	Non-Classical Monocyte:2528; Blood Cell:8; Classical Monocyte:4; CD4 Naive / T Central Memory:1	Non-Classical Monocyte:2311; RBC:231; Classical Monocyte:1	Non-Classical Monocyte:2311; RBC:231; Classical Monocyte:1	Non-Classical Monocyte:2489; Intermediate Monocyte:36; Blood Cell:14; Classical Monocyte:4	Monocyte:2529; Blood Cell:14	Non-Classical Monocyte:2527; Classical Monocyte:16	not_available:2543	1415.0	1529.5019189740426	1.8192754026004407
vaccination_study_09	Myeloid/DC	Myeloid_lineage:20	98	Conventional DC 2	True	Conventional DC 2	1.2378417469547731	0.8434986599669876	0.3943430869877857	0.9704558445270076	0.2755102040816326	0.075801749271137	0.5306122448979592	1.0	cluster_consensus_marker_source_support	Conventional DC 1:48; Classical Monocyte:32; Non-Classical Monocyte:12; Blood Cell:2	Conventional DC 1:50; RBC:35; Non-Classical Monocyte:6; Classical Monocyte:5	Conventional DC 1:50; RBC:35; Non-Classical Monocyte:6; Classical Monocyte:5	Conventional DC 1:48; Classical Monocyte:38; Non-Classical Monocyte:8; Blood Cell:4	DC:50; Monocyte:46; Blood Cell:2	Conventional DC 2:51; Classical Monocyte:32; Non-Classical Monocyte:8; Blood Cell:7	not_available:98	1730.0	1504.653233327761	1.7517949727417927
vaccination_study_09	Myeloid/DC	Myeloid_lineage:3	2302	Classical Monocyte	True	Classical Monocyte	1.8375086557736684	0.8416592353928105	0.995849420380858	0.9415011431837668	0.2345786272806255	0.4223656447809357	2.956559513466551	1.0	cluster_consensus_marker_source_support	Classical Monocyte:2274; Blood Cell:25; Myeloid Cell:2; Plasma Cell:1	RBC:2259; Classical Monocyte:43	RBC:2259; Classical Monocyte:43	Classical Monocyte:2302	Monocyte:2302	Classical Monocyte:2144; Blood Cell:156; Conventional DC 2:2	not_available:2302	1092.0	1455.682067437262	1.9065366236956984
vaccination_study_09	Myeloid/DC	Myeloid_lineage:4	1022	Classical Monocyte	True	Classical Monocyte	1.7766398791563351	0.9221270992159348	0.8545127799404004	0.933398828236639	0.4001956947162426	0.3244338831422979	2.271037181996086	1.0	cluster_consensus_marker_source_support	Classical Monocyte:1011; Non-Classical Monocyte:8; T Cell:1; Blood Cell:1	RBC:1022	RBC:1022	Classical Monocyte:1014; Non-Classical Monocyte:8	Monocyte:1022	Blood Cell:720; Classical Monocyte:296; Non-Classical Monocyte:6	not_available:1022	829.5	1369.2269299195875	2.068269124883724
vaccination_study_09	Myeloid/DC	Myeloid_lineage:5	2290	Classical Monocyte	True	Classical Monocyte	1.229484100661859	1.0856009664199575	0.1438831342419018	0.3308123749642755	0.0327510917030567	0.4766063630692452	3.336244541484716	1.0	cluster_consensus_marker_source_support	Classical Monocyte:2082; Non-Classical Monocyte:120; Myeloid Cell:43; Blood Cell:32	RBC:1426; Classical Monocyte:626; Conventional DC 2:129; Non-Classical Monocyte:109	RBC:1426; Classical Monocyte:626; Blood Cell:128; Non-Classical Monocyte:110	Classical Monocyte:2214; Blood Cell:42; Conventional DC 2:22; Non-Classical Monocyte:10	Monocyte:2226; Blood Cell:42; DC:22	Classical Monocyte:2092; Conventional DC 2:189; Blood Cell:6; Non-Classical Monocyte:3	not_available:2290	1375.5	1540.2523006531046	1.802707448368361
vaccination_study_09	Myeloid/DC	Myeloid_lineage:6	336	Classical Monocyte	True	Classical Monocyte	1.726377339589737	0.9806038022525384	0.7457735373371985	0.9374714204058302	0.4166666666666667	0.2891156462585033	2.023809523809524	1.0	cluster_consensus_marker_source_support	Classical Monocyte:332; Non-Classical Monocyte:3; Blood Cell:1	RBC:336	RBC:336	Classical Monocyte:335; Neutrophil:1	Monocyte:335; Granulocyte:1	Blood Cell:322; Classical Monocyte:13; Non-Classical Monocyte:1	not_available:336	735.5	1337.4452484801843	2.0351287476986437
vaccination_study_09	Myeloid/DC	Myeloid_lineage:7	1942	Classical Monocyte	True	Classical Monocyte	1.3636962794451917	1.1747852276820678	0.1889110517631238	0.4837417833666761	0.0298661174047373	0.4760188318375754	3.332131822863028	1.0	cluster_consensus_marker_source_support	Classical Monocyte:1569; Non-Classical Monocyte:346; Myeloid Cell:15; Blood Cell:6	RBC:1064; Classical Monocyte:628; Non-Classical Monocyte:236; Conventional DC 2:14	RBC:1064; Classical Monocyte:628; Non-Classical Monocyte:236; Blood Cell:14	Classical Monocyte:1773; Non-Classical Monocyte:103; Blood Cell:62; Intermediate Monocyte:2	Monocyte:1878; Blood Cell:62; DC:2	Classical Monocyte:1873; Blood Cell:42; Non-Classical Monocyte:21; Conventional DC 2:6	not_available:1942	1501.0	1599.9427659155645	1.709288273159902
vaccination_study_09	Myeloid/DC	Myeloid_lineage:8	1574	Classical Monocyte	True	Classical Monocyte	1.5712593681305411	1.0506603588500325	0.5205990092805086	0.7659724206916261	0.1086404066073697	0.4184062443274641	2.928843710292249	1.0	cluster_consensus_marker_source_support	Classical Monocyte:1466; Non-Classical Monocyte:72; Blood Cell:25; Myeloid Cell:10	RBC:1404; Classical Monocyte:138; Non-Classical Monocyte:31; Conventional DC 2:1	RBC:1404; Classical Monocyte:138; Non-Classical Monocyte:31; Blood Cell:1	Classical Monocyte:1554; Non-Classical Monocyte:11; Blood Cell:9	Monocyte:1565; Blood Cell:9	Classical Monocyte:1314; Blood Cell:250; Non-Classical Monocyte:10	not_available:1574	1102.5	1475.4860837611834	1.8959660619741616
vaccination_study_09	Myeloid/DC	Myeloid_lineage:9	1287	Classical Monocyte	True	Classical Monocyte	1.7470002994845808	0.9679035335437164	0.7790967659408644	0.8977350671620463	0.2136752136752136	0.4042624042624042	2.8298368298368297	1.0	cluster_consensus_marker_source_support	Classical Monocyte:1245; Non-Classical Monocyte:27; Blood Cell:13; Plasma Cell:2	RBC:1229; Classical Monocyte:49; Non-Classical Monocyte:9	RBC:1229; Classical Monocyte:49; Non-Classical Monocyte:9	Classical Monocyte:1272; Non-Classical Monocyte:10; Blood Cell:5	Monocyte:1282; Blood Cell:5	Classical Monocyte:1027; Blood Cell:252; Non-Classical Monocyte:8	not_available:1287	1055.0	1476.7096389627536	1.9240699627606808
